10 3.600120544433594e-05
20 3.504753112792969e-05
30 2.7179718017578125e-05
40 6.175041198730469e-05
50 6.794929504394531e-05
60 6.794929504394531e-05
70 9.918212890625e-05
80 0.00019168853759765625
90 0.00012183189392089844
100 0.00014281272888183594
110 0.00017023086547851562
120 0.00018858909606933594
130 0.0001990795135498047
140 0.0002601146697998047
150 0.00024819374084472656
160 0.00028395652770996094
170 0.00029754638671875
180 0.0003304481506347656
190 0.0003597736358642578
200 0.00043392181396484375
210 0.0004901885986328125
220 0.0005474090576171875
230 0.0005731582641601562
240 0.0007519721984863281
250 0.0007169246673583984
260 0.0007855892181396484
270 0.00077056884765625
280 0.0008878707885742188
290 0.0010406970977783203
300 0.0010476112365722656
310 0.0011832714080810547
320 0.001218557357788086
330 0.0013363361358642578
340 0.0014293193817138672
350 0.0015246868133544922
360 0.0016436576843261719
370 0.001783132553100586
380 0.0019843578338623047
390 0.0019271373748779297
400 0.002119302749633789
410 0.00234222412109375
420 0.0024781227111816406
430 0.0025599002838134766
440 0.0026857852935791016
450 0.002910137176513672
460 0.0031714439392089844
470 0.0033721923828125
480 0.0035543441772460938
490 0.0035719871520996094
500 0.0038433074951171875
510 0.0038690567016601562
520 0.0042209625244140625
530 0.0045871734619140625
540 0.0047414302825927734
550 0.0049402713775634766
560 0.005216121673583984
570 0.00547027587890625
580 0.005665779113769531
590 0.006140470504760742
600 0.006456613540649414
610 0.006838321685791016
620 0.0069255828857421875
630 0.007441043853759766
640 0.007363796234130859
650 0.007834911346435547
660 0.008180856704711914
670 0.008370161056518555
680 0.008903026580810547
690 0.009109735488891602
700 0.009444475173950195
710 0.010022163391113281
720 0.009917974472045898
730 0.010680913925170898
740 0.010985851287841797
750 0.011615514755249023
760 0.012324333190917969
770 0.013013839721679688
780 0.01335287094116211
790 0.013419151306152344
800 0.013923883438110352
810 0.014260292053222656
820 0.014436006546020508
830 0.015848398208618164
840 0.015859127044677734
850 0.01604318618774414
860 0.016764163970947266
870 0.01710987091064453
880 0.018100976943969727
890 0.019304752349853516
900 0.019225120544433594
910 0.021312713623046875
920 0.022133827209472656
930 0.022585391998291016
940 0.023368358612060547
950 0.0232241153717041
960 0.022979021072387695
970 0.0239565372467041
980 0.026938199996948242
990 0.02572774887084961
